,audioFileName,text,audioLength
5130,228009_2.wav,வைணவத் திருத்தலங்களில் இரண்டு வைணவத் திருத்தலங்கள் இம்மாவட்டத்தில் உள்ளது.,5.884
5302,228010_1.wav,இது உட்சுரப்பு உறுப்பின் செயல்பாட்டைச் சோதனையிடுவதற்கு தூண்டல் முகவரை உட்செலுத்துதல் தொடர்புடையதாக இருக்கலாம்.,10.172
5129,228010_2.wav,இது உட்சுரப்பு உறுப்பின் செயல்பாட்டைச் சோதனையிடுவதற்கு தூண்டல் முகவரை உட்செலுத்துதல் தொடர்புடையதாக இருக்கலாம்.,10.364
5301,228011_1.wav,இந்த ஊரையும் அருகில் உள்ள ஊர்களையும் இணைத்து புத்தூர் மண்டலம் உருவாக்கப்பட்டுள்ளது.,6.587999999999999
5300,228012_1.wav,களின் ஆரம்ப காலத்திலிருந்து அப்போப்டொசிஸை குறித்து செய்யப்படும் ஆராய்ச்சி போதுமான அளவு அதிகரித்துள்ளது.,11.58
5299,228013_1.wav,அவர் எப்போதுமே ஒரு நடிகராகவே விரும்பினார்.,5.18
5298,228014_1.wav,மீ அல்லது அதற்கு அதிகமாகப் பறந்து செல்கின்றன.,5.052
5297,228015_1.wav,"ஊசி தொழிற்சாலை, புரோட்டின் தயாரிப்பு பி.",4.924
3494,228015_2.wav,"ஊசி தொழிற்சாலை, புரோட்டின் தயாரிப்பு பி.",7.228
5296,228016_1.wav,மேலும் தனித்த பின்புறம் மடிந்த டி.,5.18
3493,228016_2.wav,மேலும் தனித்த பின்புறம் மடிந்த டி.,6.524
5295,228017_1.wav,ஐயர் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் கே.,5.18
3492,228017_2.wav,ஐயர் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் கே.,7.676
3491,228018_2.wav,தமிழக சட்டமன்ற தேர்தலில் போட்டியிட்ட அனைத்து தொகுதிகளிலும் வெற்றி வாய்ப்பை இழந்தது.,9.788
5293,228019_1.wav,அவர்கள் வெவ்வேறு விதமான ஆடைகள் மற்றும் சிகையலங்காரம் கொண்டு இருக்கிறார்கள்.,6.972
3490,228019_2.wav,அவர்கள் வெவ்வேறு விதமான ஆடைகள் மற்றும் சிகையலங்காரம் கொண்டு இருக்கிறார்கள்.,11.388
5292,228020_1.wav,அதன்பிறகு இவர் தனது சொந்த ஒரு நிறுவனத்தை உருவாக்கினார்.,5.564
5120,228020_2.wav,அதன்பிறகு இவர் தனது சொந்த ஒரு நிறுவனத்தை உருவாக்கினார்.,6.972
3466,228021_2.wav,"நாராயணசாமி ஐயர், விசாலம் அம்மாள் தம்பதியினருக்கு மகனாகப் பிறந்தார்.",12.86
5290,228022_1.wav,முட்டம் ஒரு அழகிய கடற்கரை கிராமம்.,4.284
3465,228022_2.wav,முட்டம் ஒரு அழகிய கடற்கரை கிராமம்.,4.924
5289,228023_1.wav,பிரம்மாவுக்கு ஒரு பகல் ஒரு கற்பமெனப்படும்.,4.796
5028,228023_2.wav,பிரம்மாவுக்கு ஒரு பகல் ஒரு கற்பமெனப்படும்.,5.18
5288,228024_1.wav,இப் பொருள் உலகின் பெரும்பாலான நாடுகளில் சட்ட விரோதமாகக் கருதப்படுகிறது.,6.8439999999999985
5287,228025_1.wav,கென்சிங்டன் மைதானத்தின் பாரிய பார்வையாளர் அரங்குகள் உலகக்கிண்ணப் போட்டிகளுக்காக மீளக் கட்டப்பட்டவையாகும்.,10.812
5286,228026_1.wav,நாகேந்திர ராவ் மற்றும் பலரும் நடித்திருந்தனர்.,5.18
3464,228026_2.wav,நாகேந்திர ராவ் மற்றும் பலரும் நடித்திருந்தனர்.,5.052
5285,228027_1.wav,இதுவரை புத்தகங்களுக்கும் கூடுதலாக எழுதியுள்ளார்.,4.924
3463,228027_2.wav,இதுவரை புத்தகங்களுக்கும் கூடுதலாக எழுதியுள்ளார்.,6.587999999999999
5284,228028_1.wav,நோர்வேயில் குடியேறிய முதல் தமிழரான திரு.,5.82
5119,228028_2.wav,நோர்வேயில் குடியேறிய முதல் தமிழரான திரு.,6.0760000000000005
5283,228029_1.wav,ஆம் நுாற்றாண்டு வரை நீடித்தது.,5.308
3462,228029_2.wav,ஆம் நுாற்றாண்டு வரை நீடித்தது.,6.204
5282,228030_1.wav,எடுக்கப்பட்ட நடவடிக்கைகளை உறுதி செய்வது மற்றும் திருத்தம் செய்யப்பட்ட முடிவுகளை வெளியிடுவது.,7.996
5281,228031_1.wav,இல் கிங் தான் பெண்களின் மீது ஈர்ப்பு கொண்டிருப்பதை உணர்ந்தார்.,6.716
5280,228032_1.wav,மனித குலத்தின் மிகப் பழைய மற்றும் முதல் சமூக நிறுவனமாக அரசு கருதப்படுகிறது.,8.124
5279,228033_1.wav,"பெரமோன்களைப் பற்றிய அறிவு வாசனைத் திரவியங்கள் தயாரித்தல், பூச்சிகளைக் கட்டுப்படுத்தல் போன்றவற்றில் பயன்படுத்தப்படுகிறது.",9.66
3460,228033_2.wav,"பெரமோன்களைப் பற்றிய அறிவு வாசனைத் திரவியங்கள் தயாரித்தல், பூச்சிகளைக் கட்டுப்படுத்தல் போன்றவற்றில் பயன்படுத்தப்படுகிறது.",9.788
5278,228034_1.wav,இம் மருந்தை சே.,3.644
5118,228034_2.wav,இம் மருந்தை சே.,4.0280000000000005
5277,228035_1.wav,"அடுத்த பல ஆண்டுகளுக்கு, இவரது குடும்பம் வறுமையில் வாழ்ந்தது.",5.18
5117,228035_2.wav,"அடுத்த பல ஆண்டுகளுக்கு, இவரது குடும்பம் வறுமையில் வாழ்ந்தது.",6.8439999999999985
5276,228036_1.wav,இது தென்னாசிய மற்றும் தென்கிழக்கு ஆசிய நாடுகளுக்கு உரியது.,5.18
5275,228037_1.wav,ஆம் ஆண்டு வரை இவர் அந்த இராணுவத்தில் பணியாற்றினார்.,5.436
5274,228038_1.wav,பைரவ விரதம் அனைத்து அஷ்டமி திதிகளிலும் கொண்டாடப்படுகிறது.,8.38
5116,228038_2.wav,பைரவ விரதம் அனைத்து அஷ்டமி திதிகளிலும் கொண்டாடப்படுகிறது.,7.8679999999999986
5273,228039_1.wav,"இவரது இயற்பெயர் ஜேம்ஸ் ஆலிவர் ரிக்னி, இளையவர்.",6.332000000000002
5115,228039_2.wav,"இவரது இயற்பெயர் ஜேம்ஸ் ஆலிவர் ரிக்னி, இளையவர்.",7.484
5272,228040_1.wav,"ஆம் ஆண்டில், ரிக் பிளேயர் அவர்களுடன் திரைக்கு வெளியிலான போட்டியில் ஹார்ட் மூழ்கினார்.",8.764
5114,228040_2.wav,"ஆம் ஆண்டில், ரிக் பிளேயர் அவர்களுடன் திரைக்கு வெளியிலான போட்டியில் ஹார்ட் மூழ்கினார்.",9.02
5271,228041_1.wav,"ஊர் மக்கள், அவர் ஆற்றில் மூழ்கி போனார் என்று கருதினர்.",5.564
5113,228041_2.wav,"ஊர் மக்கள், அவர் ஆற்றில் மூழ்கி போனார் என்று கருதினர்.",6.8439999999999985
5270,228042_1.wav,தொடர்ந்து விக்கல் ஏற்பட்டால் பொதுவாகச் சிறிது நேரம் கழிந்தபின் தானாகவே நின்றுவிடும்.,7.228
3559,228042_2.wav,தொடர்ந்து விக்கல் ஏற்பட்டால் பொதுவாகச் சிறிது நேரம் கழிந்தபின் தானாகவே நின்றுவிடும்.,9.66
5269,228043_1.wav,இவரே சிலியில் முதலாவது பெண் குடியரசுத் தலைவர்.,4.924
5112,228043_2.wav,இவரே சிலியில் முதலாவது பெண் குடியரசுத் தலைவர்.,5.948
5268,228044_1.wav,தீராத வழக்குகளாக வெளியிட்டுள்ளார்.,4.668
5111,228044_2.wav,தீராத வழக்குகளாக வெளியிட்டுள்ளார்.,5.18
5267,228045_1.wav,கூட்டு குடி நீர் திட்டத்தின் மூலம் வீடுகளுக்கு வசதி செய்யப்பட்டுள்ளது.,5.436
5110,228045_2.wav,கூட்டு குடி நீர் திட்டத்தின் மூலம் வீடுகளுக்கு வசதி செய்யப்பட்டுள்ளது.,6.972
5266,228046_1.wav,"வட்டச் சட்டம், மாட்டுத் தோல், சட்டத்தின் உட்புறத்தில் பொருத்தப்படும் உலோகத் தட்டு ஆகியன.",8.38
5109,228046_2.wav,"வட்டச் சட்டம், மாட்டுத் தோல், சட்டத்தின் உட்புறத்தில் பொருத்தப்படும் உலோகத் தட்டு ஆகியன.",9.66
5265,228047_1.wav,இதன் மூலம் புதிய மற்றும் மேம்படுத்தப்பட்ட ஆதாரங்களை எளிதில் தேடிக் கண்டடையலாம்.,6.8439999999999985
5108,228047_2.wav,இதன் மூலம் புதிய மற்றும் மேம்படுத்தப்பட்ட ஆதாரங்களை எளிதில் தேடிக் கண்டடையலாம்.,8.636000000000001
5264,228048_1.wav,"பதினெட்டு மற்றும் பத்தொன்பதாம் நூற்றாண்டுகளில், அவரது புகழ் வெளிநாடுகளிலும் பரவியது.",7.1
5263,228049_1.wav,"வின்செண்ட் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் சிவாஜி கணேசன், கமல்ஹாசன் மற்றும் பலரும் நடித்துள்ளனர்.",8.636000000000001
5262,228050_1.wav,குற்ற வழக்குகளும் உரிமையியல் குடிசார் வழக்குகளும் இதன் வரம்புக்குள் வராது.,8.252
5107,228050_2.wav,குற்ற வழக்குகளும் உரிமையியல் குடிசார் வழக்குகளும் இதன் வரம்புக்குள் வராது.,7.8679999999999986
5261,228051_1.wav,"செய்திப் பத்திரிகைகளில் கனடா, வாஷிங்டன் டி.",6.332000000000002
5106,228051_2.wav,"செய்திப் பத்திரிகைகளில் கனடா, வாஷிங்டன் டி.",6.332000000000002
5260,228052_1.wav,"சென்னையின் நடுவே அமைந்திருக்கும் சேத்துப்பட்டு, கோயம்பேடு பேருந்து நிலையத்திலிருந்து.",6.587999999999999
5259,228053_1.wav,"எழுத்தாளர்கள் மட்டுமல்ல,பொறியாளர் மு.",7.356
5105,228053_2.wav,"எழுத்தாளர்கள் மட்டுமல்ல,பொறியாளர் மு.",5.948
5258,228054_1.wav,இறுதியில் அவருடன் இரு பெண்கள் இணைகின்றனர்.,5.692
5104,228054_2.wav,இறுதியில் அவருடன் இரு பெண்கள் இணைகின்றனர்.,5.948
5257,228055_1.wav,ஆம் ஆண்டில் அகில இந்தியப் பாடகிக்கான பரிசைப் பெற்றுக் கொண்டார்.,6.716
5103,228055_2.wav,ஆம் ஆண்டில் அகில இந்தியப் பாடகிக்கான பரிசைப் பெற்றுக் கொண்டார்.,6.8439999999999985
5256,228056_1.wav,கிரேக்க மொழியில் ஆக்சிஸ் என்றால் அமிலம் என்றும்என்றால் உற்பத்தி செய்தல் என்றும் பொருள்.,9.02
5255,228057_1.wav,மதுரையிலிருந்து கிழக்கே கி.,5.308
5102,228057_2.wav,மதுரையிலிருந்து கிழக்கே கி.,4.796
5254,228058_1.wav,"சூர்யா, காளி வெங்கட், அஞ்சலி ராவ், ராமதாஸ், ஜெயக்குமார், வீகன் ராஜேஷ்.",9.02
5101,228058_2.wav,"சூர்யா, காளி வெங்கட், அஞ்சலி ராவ், ராமதாஸ், ஜெயக்குமார், வீகன் ராஜேஷ்.",10.556
5253,228059_1.wav,இவ்வாறு தமிழ் கல்வி மொழியாக உள்ளது.,4.1560000000000015
5100,228059_2.wav,இவ்வாறு தமிழ் கல்வி மொழியாக உள்ளது.,6.0760000000000005
5252,228060_1.wav,புராணம் என்ற சொல் தமிழ் இலக்கியத்தில் மணிமேகலையில் முதன்முதலில் வருகிறது.,8.252
5099,228060_2.wav,புராணம் என்ற சொல் தமிழ் இலக்கியத்தில் மணிமேகலையில் முதன்முதலில் வருகிறது.,7.484
5251,228061_1.wav,முதலாவது நடைமுறையில் செயல்படக்கூடிய தொலைநோக்கியை வடிவமைத்து உருவாக்கியவர் ஐசாக் நியூட்டன் ஆவார்.,9.66
5250,228062_1.wav,"அது , , , , , ,மற்றும்ஆகியவற்றில் தோன்றுகின்றது.",4.284
5249,228063_1.wav,ஈஸ்வரி என மாற்றி வைத்தார்.,5.052
5098,228063_2.wav,ஈஸ்வரி என மாற்றி வைத்தார்.,5.052
5248,228064_1.wav,இது ஒரு ஆரம்பமே.,4.0280000000000005
5097,228064_2.wav,இது ஒரு ஆரம்பமே.,4.0280000000000005
5247,228065_1.wav,நடிகை லதா படங்களில் எம்.,4.284
5096,228065_2.wav,நடிகை லதா படங்களில் எம்.,4.796
5246,228066_1.wav,"இதன் நான்காவது தேர்வுத் துடுப்பாட்டப் போட்டியில் ஆகஸ்டு , இலண்டனில் நடைபெற்றது.",8.38
5245,228067_1.wav,அப்போது வெவ்வேறு பகுதிகளில் வெவ்வேறு காலகட்டங்களில் நடந்தது.,6.46
5095,228067_2.wav,அப்போது வெவ்வேறு பகுதிகளில் வெவ்வேறு காலகட்டங்களில் நடந்தது.,6.716
5244,228068_1.wav,சந்துரு பிரசாந்த் பூக்கடை ஒன்றில் வேலை பார்த்து வருகிறான்.,5.948
5094,228068_2.wav,சந்துரு பிரசாந்த் பூக்கடை ஒன்றில் வேலை பார்த்து வருகிறான்.,6.204
5243,228069_1.wav,"வருடங்கள் , இதுவே நாடுகள் மற்றும் பிரதேசங்களில் ஆவது மிகக் குறைந்ததாக உள்ளது.",7.8679999999999986
5093,228069_2.wav,"வருடங்கள் , இதுவே நாடுகள் மற்றும் பிரதேசங்களில் ஆவது மிகக் குறைந்ததாக உள்ளது.",9.02
5242,228070_1.wav,முழு ஐந்து எண்களை வேண்டியிருந்தாலும் கடைசி இரு எண்கள் இல்லாவிடினும் ஏற்றுக்கொள்ளப்படுகிறது.,8.38
5241,228071_1.wav,"நூலின் முகப்பு அட்டையையும், நூலையும் ஓவியங்களுடன் மூனா வடிவமைத்துள்ளார்.",7.356
5092,228071_2.wav,"நூலின் முகப்பு அட்டையையும், நூலையும் ஓவியங்களுடன் மூனா வடிவமைத்துள்ளார்.",8.508
5240,228072_1.wav,நவம்பர் ம் தேதி தொடங்கிய டார்ச் நடவடிக்கை இரு நாட்களுள் முடிவடைந்தது.,8.38
3558,228072_2.wav,நவம்பர் ம் தேதி தொடங்கிய டார்ச் நடவடிக்கை இரு நாட்களுள் முடிவடைந்தது.,12.348
5239,228073_1.wav,அத்தோடு போனீசியா என்ற பெயரே உலக அரங்கிலிருந்து மறைந்துபோயிற்று.,6.972
3557,228073_2.wav,அத்தோடு போனீசியா என்ற பெயரே உலக அரங்கிலிருந்து மறைந்துபோயிற்று.,8.892000000000003
5238,228074_1.wav,வரி அச்சு இயந்திரங்கள் இந்த ஆம் நூற்றாண்டில் தான் அறிமுகம் செய்யப்பட்டது.,7.996
5091,228075_1.wav,விழுந்திருந்த தந்தையைக் காப்பாற்ற மீண்டும் களத்துக்குள் ஓட்டிச் சென்ற மகனால் வீரத்தோடு காப்பாற்றப்பட்டான்.,8.892000000000003
5090,228077_1.wav,இவற்றால் பகலிலும் இரவிலும் நன்கு பார்க்க முடியும்.,6.204
3850,228079_1.wav,நவராஜ் செல்லையா அவர்களால் தொடங்கப்பட்டு இன்று இரத்தின.,6.332000000000002
1562,228079_2.wav,நவராஜ் செல்லையா அவர்களால் தொடங்கப்பட்டு இன்று இரத்தின.,6.332000000000002
5089,228080_1.wav,இப்போரின் பின்னரே பிரித்தானியப் படைகள் ஹொங்கொங் தீவை கைப்பற்றிக்கொண்டது.,8.252
4870,228081_1.wav,செல்லப்பா மற்றும் பலரும் நடித்திருந்தனர்.,7.1
1561,228081_2.wav,செல்லப்பா மற்றும் பலரும் நடித்திருந்தனர்.,4.924
5088,228082_1.wav,"தேனீ, குளவி, எறும்பு போன்றவற்றில் கன்னிப்பிறப்பினால் உருவாகும் தனியன்கள் ஆண்களாக இருக்கின்றன.",9.404
5087,228083_1.wav,"பல நாடுகள் தமது அரசமைப்புச் சட்டங்களில், தனிமனித உரிமைகளைச் சேர்த்திருக்கின்றன.",7.74
5086,228084_1.wav,இதில் எதுவும் அடிப்படை பரிமாற்றங்களை மாற்றுவதில்லை.,5.436
5085,228085_1.wav,"ஸ்மித்தின் உடல் புதைப்பதற்கு முன்பாக, வழக்கமான வேகத்தை விட விரைவாக அழுகத் தொடங்கியது.",7.8679999999999986
5084,228086_1.wav,ஆம் ஆண்டு சப்பானில் இப்படம் சாதனை அளவாக $.,5.564
3846,228087_1.wav,லிவர்பூலில் ஆம் ஆண்டில் நியமனமான இவர் வருடங்கள் பதவியில் இருந்தார்.,8.38
4856,228087_2.wav,லிவர்பூலில் ஆம் ஆண்டில் நியமனமான இவர் வருடங்கள் பதவியில் இருந்தார்.,7.996
5083,228088_1.wav,கலவரத்தில் ஈடுபட்டதாக பேர் கைது செய்யப்பட்டனர்.,6.46
5081,228090_1.wav,"இரண்டாம் உலக யுத்தத்தின் பிறகு, பல புதிய நாடுகள் உதயமாகின.",6.587999999999999
5080,228091_1.wav,சீன முழுக்கவும் சுகவதி பௌத்தம் பரவியது.,5.948
5079,228092_1.wav,திருமுழுக்கு பெற்ற ஒவ்வொருவருக்கும் இயேசுவின் பெயரால் பாதங்கள் கழுவப்படும்.,6.972
5078,228093_1.wav,சீனிவாசுடன் இணைந்து பாடுவதற்காக சென்னைக்கு வந்திருந்தார்.,6.0760000000000005
4855,228094_2.wav,ஆறு குடும்பங்களைச் சேர்ந்த சுமார் கரப்பான் இனங்கள் இப்பொழுது வாழ்வதாகக் கணக்கிடப்பட்டுள்ளது.,7.996
5077,228095_1.wav,"ல் இந்தியா விடுதலை பெற்ற போது, இந்நகரம் பம்பாய் மாநிலத்துடன் இணைக்கப்பட்டது.",7.8679999999999986
5076,228096_1.wav,அன்டார்க்டிக்கா தவிர்த்த ஏனைய எல்லாக் கண்டங்களிலும் மனிதர் பெருந்தொகையாக வாழ்கின்றனர்.,7.1
5075,228097_1.wav,"கிருதிகள் பல்லவி, அனுபல்லவி, சரணம் என்னும் பகுதிகளைக் கொண்டவை.",8.508
5074,228098_1.wav,கானேடுகள் பேரரசின் பிரிவுகளாக இருந்தன.,5.052
5073,228099_1.wav,பண்பாட்டு ஒருங்கிணைப்பு இறுக்கமாக இருக்கும் சமுதாயங்கள் வேண்டாத மாற்றங்களை இலகுவில் ஏற்றுக்கொள்வதில்லை.,8.252
5072,228100_1.wav,"முதலில் அவருக்கு தைாியமூட்டி, அவரை நல்ல மனநிலையில் வைத்திருக்க வேண்டும்.",6.8439999999999985
1563,228100_2.wav,"முதலில் அவருக்கு தைாியமூட்டி, அவரை நல்ல மனநிலையில் வைத்திருக்க வேண்டும்.",7.484
3844,228101_1.wav,"கிருஷ்ணன் பஞ்சு இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் முத்துராமன், லக்ஸ்மி மற்றும் பலரும் நடித்துள்ளனர்.",8.508
4854,228101_2.wav,"கிருஷ்ணன் பஞ்சு இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் முத்துராமன், லக்ஸ்மி மற்றும் பலரும் நடித்துள்ளனர்.",8.38
5071,228102_1.wav,விடுதலைக்காக இந்த நாடு உச்ச விலை கொடுத்துள்ளது.,5.564
3849,228102_2.wav,விடுதலைக்காக இந்த நாடு உச்ச விலை கொடுத்துள்ளது.,6.332000000000002
5070,228103_1.wav,அடைப்பிதழ்கள் தமது தோற்றம் மற்றும் பயன்பாட்டு முறைமைகளில் பெருமளவு வேறுபடுகின்றன.,8.252
3848,228103_2.wav,அடைப்பிதழ்கள் தமது தோற்றம் மற்றும் பயன்பாட்டு முறைமைகளில் பெருமளவு வேறுபடுகின்றன.,9.148
5069,228104_1.wav,"அமெரிக்க ஐக்கிய நாடுகள், கனடா, யு.",6.0760000000000005
3847,228104_2.wav,"அமெரிக்க ஐக்கிய நாடுகள், கனடா, யு.",5.692
5068,228105_1.wav,"சூபிசம் பாதைக்குள் பிரவேசிப்பதற்கு, தேடுபவர் ஓர் குருவை தேடுவதன் மூலம் இது ஆரம்பிக்கின்றது.",8.764
4869,228105_2.wav,"சூபிசம் பாதைக்குள் பிரவேசிப்பதற்கு, தேடுபவர் ஓர் குருவை தேடுவதன் மூலம் இது ஆரம்பிக்கின்றது.",11.196
5067,228106_1.wav,"திரைப்படம் ஜூலை , இல் வெளியானது.",5.82
4868,228106_2.wav,"திரைப்படம் ஜூலை , இல் வெளியானது.",5.82
5066,228107_1.wav,இதன் நான்காவது பதிப்பு இல் வெளிவந்தது.,5.948
4867,228107_2.wav,இதன் நான்காவது பதிப்பு இல் வெளிவந்தது.,6.0760000000000005
5065,228108_1.wav,ஆனால் அவரது ஆட்சி கூட்டணிக் கட்சிகளின் நெருக்கடியால் ஒரே ஆண்டில் கவிழ்ந்தது.,6.972
4866,228108_2.wav,ஆனால் அவரது ஆட்சி கூட்டணிக் கட்சிகளின் நெருக்கடியால் ஒரே ஆண்டில் கவிழ்ந்தது.,7.356
5064,228109_1.wav,இசுரோ தனது நிறுவனக் காலத்திலிருந்து தொடர்ந்து பல சாதனைகளைக் கண்டு வந்துள்ளது.,6.972
4865,228109_2.wav,இசுரோ தனது நிறுவனக் காலத்திலிருந்து தொடர்ந்து பல சாதனைகளைக் கண்டு வந்துள்ளது.,7.356
5063,228110_1.wav,அதற்கு அவரே தலைமை தாங்கினார்.,4.796
4864,228110_2.wav,அதற்கு அவரே தலைமை தாங்கினார்.,5.18
5062,228111_1.wav,பல அரசு அதிகாரிகளும் பிற சாட்சிகளும் இக்குழுவின் முன் தோன்றி சாட்சியம் அளித்தனர்.,7.74
4863,228111_2.wav,பல அரசு அதிகாரிகளும் பிற சாட்சிகளும் இக்குழுவின் முன் தோன்றி சாட்சியம் அளித்தனர்.,7.996
5061,228112_1.wav,இத்தாலியின் படுதோல்வி அதன் வடக்கு ஆப்பிரிக்க காலனிகளின் நிலையை கேள்விக் குறியாக்கியது.,7.8679999999999986
4862,228112_2.wav,இத்தாலியின் படுதோல்வி அதன் வடக்கு ஆப்பிரிக்க காலனிகளின் நிலையை கேள்விக் குறியாக்கியது.,8.124
5060,228113_1.wav,"தகவலின் அலகுகளாக பிட், நேட் என்பவை அமைகின்றன.",6.587999999999999
4861,228113_2.wav,"தகவலின் அலகுகளாக பிட், நேட் என்பவை அமைகின்றன.",6.8439999999999985
5059,228114_1.wav,பாசுபாரிக் அமிலத்தின் இணை காரம் பாசுப்பேட்டு ஆகும்.,6.0760000000000005
4860,228114_2.wav,பாசுபாரிக் அமிலத்தின் இணை காரம் பாசுப்பேட்டு ஆகும்.,7.228
4859,228115_1.wav,மேலும் கென்ய துடுப்பாட்ட அணியிலும் இவர் தலைமைப் பயிற்சியாளராகவும் செயல்பட்டார்.,7.228
4858,228116_1.wav,இஸ்லாமிய ஆட்சித் தலைவருக்குக் கட்டுப்படுவது.,5.436
4857,228117_1.wav,இருகலப்பாசிகளின் இருப்பு அதனை சுற்றியுள்ள சுற்றுப்புறச்சூழலை பொருத்ததாகும்.,7.356
4853,228118_2.wav,இதய நோய்க்காக மருத்துவமனையில் சேர்க்கப்பட்ட நா.,6.204
4852,228119_2.wav,இவருடைய படைப்புகளைப் புரிந்து கொள்வது கடினம் என்று பலரும் நினைக்கின்றனர்.,7.1
3841,228120_1.wav,இது இவர் நடித்துள்ள வர்த்தக விளம்பரங்களின் பட்டியலாகும்.,5.564
4851,228120_2.wav,இது இவர் நடித்துள்ள வர்த்தக விளம்பரங்களின் பட்டியலாகும்.,5.692
4850,228121_2.wav,"விண்டோஸ் இயக்குதளங்கள், மைக்ரோசாப்ட் ஆபிஸ் ஆகியவை இதன் முக்கிய உற்பத்தி பொருட்கள் ஆகும்.",7.74
5019,228122_1.wav,அக்கடமி விருது பெற்ற இவரது நடிப்புக் காலம் ஆண்டுகளாகும்.,7.612
5018,228123_1.wav,"சிவப்பு நிறச் செவ்வகம் முன்னாள், தற்போதைய, வரவிருக்கும் தேசிய வீரர்களின் வீரத்தை குறிக்கிறது.",8.38
4849,228124_1.wav,இவ்வமைப்பானது இலங்கை அரசுகளின் தமிழர் தொடர்பான கொள்கைகளால் விரக்தியுற்ற பல இளைஞர்களால் தொடங்கப்பட்டது.,9.404
4848,228125_1.wav,"இதனால், இல் பாடசாலை கட்டணம் செலுத்தப்படாத தனியார் பாடசாலையாக செயற்படுத்தப்பட்டது.",8.38
5017,228125_2.wav,"இதனால், இல் பாடசாலை கட்டணம் செலுத்தப்படாத தனியார் பாடசாலையாக செயற்படுத்தப்பட்டது.",8.508
4847,228126_1.wav,"ஞானி புதியதலைமுறை, நிகழ் என இரு சிற்றிதழ்களை நடத்திவந்தார்.",7.74
5016,228126_2.wav,"ஞானி புதியதலைமுறை, நிகழ் என இரு சிற்றிதழ்களை நடத்திவந்தார்.",7.996
4846,228127_1.wav,நார்டன் இந்த முகாமுடன் நெருங்கிய இணைப்பைக் கொண்டிருக்கிறார்.,6.0760000000000005
3836,228127_2.wav,நார்டன் இந்த முகாமுடன் நெருங்கிய இணைப்பைக் கொண்டிருக்கிறார்.,6.46
4845,228128_1.wav,"மேலும், இது பயன் தரும் பல விளைவுகளைக் கொண்டுள்ளது.",5.436
5015,228128_2.wav,"மேலும், இது பயன் தரும் பல விளைவுகளைக் கொண்டுள்ளது.",6.0760000000000005
4844,228129_1.wav,எதிரணியினரின் சூழ்ச்சி ஆட்டத்தையும் மீறி வெற்றி பெற்று பரிசை வெல்கிறார்.,7.356
5014,228129_2.wav,எதிரணியினரின் சூழ்ச்சி ஆட்டத்தையும் மீறி வெற்றி பெற்று பரிசை வெல்கிறார்.,7.74
4843,228130_1.wav,"சரளை, மணல் மற்றும் ஆழமான பனியில், ஏபிஎஸ் நிறுத்தத் தொலைவை அதிகரிக்க முற்படுகிறது.",8.764
3835,228130_2.wav,"சரளை, மணல் மற்றும் ஆழமான பனியில், ஏபிஎஸ் நிறுத்தத் தொலைவை அதிகரிக்க முற்படுகிறது.",8.636000000000001
4842,228131_1.wav,இத்தாலிய செல்வந்தர்களின் பட்டியலில் மூன்றாம் இடத்தில் உள்ளார்.,5.308
3834,228131_2.wav,இத்தாலிய செல்வந்தர்களின் பட்டியலில் மூன்றாம் இடத்தில் உள்ளார்.,7.8679999999999986
3833,228132_1.wav,"பின்னோக்கிய எதிர்வினை, நிறுத்தப்படுகிறது, எ.",6.46
5013,228132_2.wav,"பின்னோக்கிய எதிர்வினை, நிறுத்தப்படுகிறது, எ.",6.0760000000000005
4841,228133_1.wav,அந்நிறுவனம் மூலமாக திரைப்படம் மற்றும் தொலைக்காட்சி நிகழ்ச்சிகளை அவர் தயாரித்தார்.,6.716
3832,228133_2.wav,அந்நிறுவனம் மூலமாக திரைப்படம் மற்றும் தொலைக்காட்சி நிகழ்ச்சிகளை அவர் தயாரித்தார்.,8.252
4840,228134_1.wav,காளாஞ்சகப்படை வாழ்க்கை முழுவதும் இருக்கும் ஒரு நோய் நிலையாகும்.,6.46
5012,228134_2.wav,காளாஞ்சகப்படை வாழ்க்கை முழுவதும் இருக்கும் ஒரு நோய் நிலையாகும்.,7.1
3831,228135_1.wav,இங்க்கு பற்பல தீவுகள் காணப்படுகின்றன.,6.204
4839,228135_2.wav,இங்க்கு பற்பல தீவுகள் காணப்படுகின்றன.,5.052
3830,228136_1.wav,"நகரம் விரிவடைந்தபோதும், அழுக்கான தெருக்களும், அடிப்படை நலவியல் வசதிகள் இன்மையும் நகரில் இருந்தன.",9.788
4838,228137_1.wav,சிகிச்சைக்காக பல மருந்து பொருட்கள் பயன்படுத்தப்படுகின்றன.,5.564
3829,228137_2.wav,சிகிச்சைக்காக பல மருந்து பொருட்கள் பயன்படுத்தப்படுகின்றன.,7.612
4837,228138_1.wav,போர் நிற்பதற்கு உதவிய பாங்கு பாடலில் கூறப்பட்டுள்ளது.,6.0760000000000005
3828,228138_2.wav,போர் நிற்பதற்கு உதவிய பாங்கு பாடலில் கூறப்பட்டுள்ளது.,6.972
